RN,REC,DESCR,TOP,BOTTOM,Thickness,Latitude,Longitude,Easting,Northing,Projecti_1
102090,2,FINE TO MED BROWN SAND,0.6,1.2,0.6,-19.542401,147.417448,543792.342,7839101.938,55
102090,3,DARK BROWN SILT,1.2,1.5,0.3,-19.542401,147.417448,543792.342,7839101.938,55
102090,4,FINE TO MED BROWN SAND,1.5,4.5,3,-19.542401,147.417448,543792.342,7839101.938,55
102090,5,FINE TO COARSE BROWN SAND,4.5,6.7,2.2,-19.542401,147.417448,543792.342,7839101.938,55
102090,6,MED TO COARSE BROWN SAND,6.7,8.8,2.1,-19.542401,147.417448,543792.342,7839101.938,55
102090,7,SOFT DARK GREY CLAY,8.8,8.9,0.1,-19.542401,147.417448,543792.342,7839101.938,55
102090,8,FINE TO COARSE BROWN SAND & STONE EST SUPPLY 4 L/SEC CONDUCTIVITY 400 PPM PH 7.9 WATER STRUCK AT 4.8M WATER LEVEL ROSE TO 4.8M POTABLE SUPPLY TEST DURATION 0.5 HR BY AIR,8.9,10.6,1.7,-19.542401,147.417448,543792.342,7839101.938,55
102091,1,FILL,0,1.8,1.8,-19.509133,147.354282,537173.455,7842798.163,55
102091,2,FINE BROWN SILTY SAND,1.8,3.9,2.1,-19.509133,147.354282,537173.455,7842798.163,55
102091,3,GREY CLAY,3.9,4.2,0.3,-19.509133,147.354282,537173.455,7842798.163,55
102091,4,FINE BROWN SAND,4.2,5.5,1.3,-19.509133,147.354282,537173.455,7842798.163,55
102091,6,MED TO COARSE BROWN SAND,5.5,7.6,2.1,-19.509133,147.354282,537173.455,7842798.163,55
102091,7,FINE TO MED GREY BROWN SAND,7.6,10,2.4,-19.509133,147.354282,537173.455,7842798.163,55
102091,8,MED GREY SAND,10,11.2,1.2,-19.509133,147.354282,537173.455,7842798.163,55
102091,9,BROWN CLAY,11.2,11.5,0.3,-19.509133,147.354282,537173.455,7842798.163,55
102091,10,MED TO COARSE DIRTY BROWN SAND WITH SMALL LAYERS OF CLAY,11.5,13.4,1.9,-19.509133,147.354282,537173.455,7842798.163,55
102091,12,SMALL LAYER OF GREY CLAY,13.4,13.6,0.2,-19.509133,147.354282,537173.455,7842798.163,55
102091,13,FINE TO COARSE DIRTY GREY SAND,13.6,15.2,1.6,-19.509133,147.354282,537173.455,7842798.163,55
102091,14,FINE TO COARSE LIGHT GREY SAND EST SUPPLY 40 L/SEC CONDUCTIVITY 600 PPM PH 7.6 WATER STRUCK AT 5.7M WATER LEVEL ROSE TO 5.7M POTABLE,15.2,16.4,1.2,-19.509133,147.354282,537173.455,7842798.163,55
102132,13,1.2M DIAMETER CONCRETE  WELL,0,4.5,4.5,-19.596755,147.385591,540436.787,7833095.141,55
102132,14,FINE TO COARSE BROWN SAND,4.5,8.8,4.3,-19.596755,147.385591,540436.787,7833095.141,55
102132,15,MEDIUM TO COARSE BROWN SAND AND STONE 50 TO 100MM WOOD AT 10.6,8.8,10.6,1.8,-19.596755,147.385591,540436.787,7833095.141,55
102132,17,FINE TO COARSE GREY SAND AND STONE,10.6,11.6,1,-19.596755,147.385591,540436.787,7833095.141,55
102132,18,MEDIUM TO COARSE BROWN SAND AND STONE,11.6,12.8,1.2,-19.596755,147.385591,540436.787,7833095.141,55
102133,1,TOP SOIL,0,0.8,0.8,-19.583882,147.164118,517212.28,7834556.976,55
102133,2,GREY CLAY,0.8,4,3.2,-19.583882,147.164118,517212.28,7834556.976,55
102133,3,BROWN SILTY CLAY,4,6,2,-19.583882,147.164118,517212.28,7834556.976,55
102133,4,SOFT BROWN CLAY,6,9.3,3.3,-19.583882,147.164118,517212.28,7834556.976,55
102133,5,HARD BROWN CLAY,9.3,11.2,1.9,-19.583882,147.164118,517212.28,7834556.976,55
102133,6,FINE BROWN SAND,11.2,11.8,0.6,-19.583882,147.164118,517212.28,7834556.976,55
102133,7,BROWN SILTY CLAY,11.8,12.2,0.4,-19.583882,147.164118,517212.28,7834556.976,55
102133,8,BROWN FINE SAND,12.2,12.8,0.6,-19.583882,147.164118,517212.28,7834556.976,55
102133,9,WHITE CLAY,12.8,13.8,1,-19.583882,147.164118,517212.28,7834556.976,55
102133,10,MEDIUM RUSTY BROWN SAND,13.8,14,0.2,-19.583882,147.164118,517212.28,7834556.976,55
102133,11,FINE TO MEDIUM BROWN SAND,14,16,2,-19.583882,147.164118,517212.28,7834556.976,55
102133,12,LIGHT BROWN FINE TO COARSE BROWN SAND,16,17.8,1.8,-19.583882,147.164118,517212.28,7834556.976,55
102133,13,STONES,17.8,18,0.2,-19.583882,147.164118,517212.28,7834556.976,55
102133,14,FINE TO MEDIUM BROWN SAND,18,22,4,-19.583882,147.164118,517212.28,7834556.976,55
102133,15,FINE TO COARSE DIRTY SAND AND GRAVEL,22,25,3,-19.583882,147.164118,517212.28,7834556.976,55
102133,16,VERY CLAYEY FINE TO COARSE YELLOW SAND,25,28,3,-19.583882,147.164118,517212.28,7834556.976,55
102133,18,LIGHT BROWN CLAY HOLE ABANDONED,28,30,2,-19.583882,147.164118,517212.28,7834556.976,55
102134,1,TOP SOIL,0,1,1,-19.583924,147.164625,517265.448,7834552.278,55
102134,2,BROWN AND SILTY CLAY,1,3,2,-19.583924,147.164625,517265.448,7834552.278,55
102134,3,BROWN SILTY CLAY,3,6,3,-19.583924,147.164625,517265.448,7834552.278,55
102134,4,GREY BROWN SILTY CLAY,6,10,4,-19.583924,147.164625,517265.448,7834552.278,55
102134,5,SANDY BROWN CLAY,10,11.3,1.3,-19.583924,147.164625,517265.448,7834552.278,55
102134,6,FINE BROWN SILTY SAND,11.3,11.8,0.5,-19.583924,147.164625,517265.448,7834552.278,55
102134,7,BROWN CLAY,11.8,12.2,0.4,-19.583924,147.164625,517265.448,7834552.278,55
102134,8,RUSTY BROWN SAND,12.2,14,1.8,-19.583924,147.164625,517265.448,7834552.278,55
102134,9,FINE BROWN SAND,14,17,3,-19.583924,147.164625,517265.448,7834552.278,55
102134,10,FINE TO VERY COARSE CLEAN BROWN SAND,17,20,3,-19.583924,147.164625,517265.448,7834552.278,55
102134,11,FINE TO COARSE DIRTY BROWN SAND HOLE ABANDONED,20,25,5,-19.583924,147.164625,517265.448,7834552.278,55
102136,1,TOP SOIL,0,0.6,0.6,-19.590793,147.30984,532493.936,7833771.044,55
102136,2,BROWN SILT,0.6,3,2.4,-19.590793,147.30984,532493.936,7833771.044,55
102136,3,DARK BROWN SILTY CLAY,3,7,4,-19.590793,147.30984,532493.936,7833771.044,55
102136,4,GREY CLAY,7,11,4,-19.590793,147.30984,532493.936,7833771.044,55
102136,5,FINE TO COARSE DIRTY BROWN SAND,11,12,1,-19.590793,147.30984,532493.936,7833771.044,55
102136,6,WHITE MEDIUM TO COARSE SAND,12,14,2,-19.590793,147.30984,532493.936,7833771.044,55
102136,7,STONES,14,14.2,0.2,-19.590793,147.30984,532493.936,7833771.044,55
102136,8,CLAYEY BROWN SAND,14.2,17,2.8,-19.590793,147.30984,532493.936,7833771.044,55
102136,9,FINE TO COARSE WHITE SAND,17,19,2,-19.590793,147.30984,532493.936,7833771.044,55
102136,10,VERY CLAYEY BROWN SAND,19,20,1,-19.590793,147.30984,532493.936,7833771.044,55
102136,11,FINE TO COARSE CLAYEY BROWN SAND,20,24,4,-19.590793,147.30984,532493.936,7833771.044,55
102136,12,COARSE SAND AND STONES,24,25,1,-19.590793,147.30984,532493.936,7833771.044,55
102136,13,VERY CLAYEY FINE TO COARSE RUSTY BROWN SAND,25,27,2,-19.590793,147.30984,532493.936,7833771.044,55
102136,15,MEDIUM TO COARSE CLAYEY BROWN SAND,27,28,1,-19.590793,147.30984,532493.936,7833771.044,55
102136,16,VERY CLAYEY FINE RUSTY BROWN SAND EST SUPPLY=50L/S COND=300 MICROSEIMENS/CM,28,30,2,-19.590793,147.30984,532493.936,7833771.044,55
102144,1,TOP SOIL AND FILL,0,0.2,0.2,-19.66568,147.425602,544613.749,7825458.088,55
102144,2,BROWN SILTY CLAY TO CLAYEY SILT,0.2,2.5,2.3,-19.66568,147.425602,544613.749,7825458.088,55
102144,3,CLAY,2.5,3.5,1,-19.66568,147.425602,544613.749,7825458.088,55
102144,4,BROWN CLAYEY FINE SAND,3.5,12,8.5,-19.66568,147.425602,544613.749,7825458.088,55
102144,5,BROWN WATER BEARING CLAY/SAND,12,16,4,-19.66568,147.425602,544613.749,7825458.088,55
102144,6,FIRM,16,17,1,-19.66568,147.425602,544613.749,7825458.088,55
102145,1,TOP SOIL AND FILL FIRM SANDY LOAM,0,0.5,0.5,-19.653025,147.412231,543215.504,7826861.914,55
102145,2,BROWN SILTY CLAY,0.5,2,1.5,-19.653025,147.412231,543215.504,7826861.914,55
102145,3,FINE BROWN SANDY CLAY,2,3,1,-19.653025,147.412231,543215.504,7826861.914,55
102145,4,SOFT BROWN FINE SANDY CLAY,3,8,5,-19.653025,147.412231,543215.504,7826861.914,55
102145,5,CLAY/SAND,8,11,3,-19.653025,147.412231,543215.504,7826861.914,55
102145,6,LIGHT BROWN SANDY CLAY TO CLAYEY SAND (WATER),11,17,6,-19.653025,147.412231,543215.504,7826861.914,55
102145,8,CLAYEY SAND TO SANDY CLAY (WATER) PLUGGED AT 17.37M,17,18,1,-19.653025,147.412231,543215.504,7826861.914,55
102146,1,BROWN SANDY LOAM,0,0.3,0.3,-19.651669,147.412007,543192.384,7827012.023,55
102146,2,BROWN SILTY CLAY,0.3,5,4.7,-19.651669,147.412007,543192.384,7827012.023,55
102146,3,BROWN FIRM FINE S/CLAY,5,7.5,2.5,-19.651669,147.412007,543192.384,7827012.023,55
102146,4,SOFT BROWN FINE S/CLAY,7.5,11,3.5,-19.651669,147.412007,543192.384,7827012.023,55
102146,5,SEMI-FIRM,11,13,2,-19.651669,147.412007,543192.384,7827012.023,55
102146,6,SOFT AND SEMI-SOFT FINE S/CLAY MOIST TO WET START OF WATER,13,21,8,-19.651669,147.412007,543192.384,7827012.023,55
102146,8,SOFT SANDY CLAY,21,25.5,4.5,-19.651669,147.412007,543192.384,7827012.023,55
102146,9,COARSE SANDY CLAY AND BROWN SILT,25.5,26,0.5,-19.651669,147.412007,543192.384,7827012.023,55
102146,10,CLAYED (STEEL PLUG AT 27.2M),26,28,2,-19.651669,147.412007,543192.384,7827012.023,55
102146,11,CLAY,28,29,1,-19.651669,147.412007,543192.384,7827012.023,55
102149,1,FILL AND TOP SOIL,0,0.3,0.3,-19.8500606,147.6242575,565363,7804990,55
102149,2,BROWN FIRM SANDY CLAY,0.3,1.2,0.9,-19.8500606,147.6242575,565363,7804990,55
102149,3,PUG CLAY,1.2,5,3.8,-19.8500606,147.6242575,565363,7804990,55
102149,4,CLAYED WEATHERED DECO ROCK LIGHT BROWN MED SOFT,5,10,5,-19.8500606,147.6242575,565363,7804990,55
102149,6,FIRM BROWN DECO CLAYED,10,11,1,-19.8500606,147.6242575,565363,7804990,55
102149,7,SOFT DECO MOIST,11,11.3,0.3,-19.8500606,147.6242575,565363,7804990,55
102149,8,FIRM,11.3,11.5,0.2,-19.8500606,147.6242575,565363,7804990,55
102149,9,SOFT WEATHERED DECO 2.5,11.5,12,0.5,-19.8500606,147.6242575,565363,7804990,55
102149,10,COARSE GRAVELLY DECO,12,14,2,-19.8500606,147.6242575,565363,7804990,55
102149,11,CLAYED SOFT,14,16.7,2.7,-19.8500606,147.6242575,565363,7804990,55
102149,12,FIRM 2.7 BATTERIES FLAT IN METER,16.7,18.6,1.9,-19.8500606,147.6242575,565363,7804990,55
102151,1,TOP SOIL,0,0.6,0.6,-19.591366,147.473646,549672.885,7833668.253,55
102151,2,BROWN LOAMY SAND,0.6,2.14,1.54,-19.591366,147.473646,549672.885,7833668.253,55
102151,3,FINE BROWN SAND,2.14,6.4,4.26,-19.591366,147.473646,549672.885,7833668.253,55
102151,4,FINE MEDIUM SAND LIGHT BROWN LAYER BLACK CLAY,6.4,7.02,0.62,-19.591366,147.473646,549672.885,7833668.253,55
102151,6,BLACK CLAY WITH FINE GREY SAND,7.02,7.93,0.91,-19.591366,147.473646,549672.885,7833668.253,55
102151,7,FINE DARK GREY SAND SOME BLACK CLAY,7.93,8.85,0.92,-19.591366,147.473646,549672.885,7833668.253,55
102151,8,FINE GREY SAND,8.85,9.45,0.6,-19.591366,147.473646,549672.885,7833668.253,55
102151,9,FINE AND MEDIUM LIGHT BROWN SAND AND STONES 20MMX50MM,9.45,9.76,0.31,-19.591366,147.473646,549672.885,7833668.253,55
102151,11,MEDIUM AND COARSE LIGHT BROWN SAND STONES 20MMX50MM,9.76,10.07,0.31,-19.591366,147.473646,549672.885,7833668.253,55
102151,13,COARSE LIGHT BROWN SAND STONES 20MMX 60MM,10.07,10.67,0.6,-19.591366,147.473646,549672.885,7833668.253,55
102151,15,DARK BROWN COARSE SAND STONES 20MM X 56MM,10.67,11.6,0.93,-19.591366,147.473646,549672.885,7833668.253,55
102151,17,LAYER OF BLACK CLAY MEDIUM LIGHT BROWN GREY SAND,11.6,12.8,1.2,-19.591366,147.473646,549672.885,7833668.253,55
102151,19,MEDIUM LIGHT GREY SAND SOME CLAY,12.8,14.02,1.22,-19.591366,147.473646,549672.885,7833668.253,55
102151,20,BROWN MEDIUM SAND,14.02,16.15,2.13,-19.591366,147.473646,549672.885,7833668.253,55
102152,1,TOP DIRT,0,0.6,0.6,-19.487203,147.346699,536382.693,7845226.462,55
102152,2,DARK BROWN LOAMY SAND,0.6,2.75,2.15,-19.487203,147.346699,536382.693,7845226.462,55
102152,3,BROWN FINE DIRTY CLAY SAND,2.75,5.18,2.43,-19.487203,147.346699,536382.693,7845226.462,55
102152,4,FINE AND MEDIUM BROWN SAND 5MMX15MM STONES,5.18,6.75,1.57,-19.487203,147.346699,536382.693,7845226.462,55
102152,6,THIN LAYER OF BLACK CLAY WITH GREY FINE SAND BLACK CLAY AT 7.57M SWL=2.9,6.75,7.57,0.82,-19.487203,147.346699,536382.693,7845226.462,55
102153,1,TOP DIRT,0,0.6,0.6,-19.486366,147.346138,536324.008,7845319.199,55
102153,2,DARK BROWN LOAMY SAND,0.6,2.75,2.15,-19.486366,147.346138,536324.008,7845319.199,55
102153,3,BROWN FINE DIRTY CLAY SAND,2.75,5.18,2.43,-19.486366,147.346138,536324.008,7845319.199,55
102153,4,FINE AND MEDIUM BROWN SAND STONES 5MMX15MM,5.18,6.75,1.57,-19.486366,147.346138,536324.008,7845319.199,55
102153,6,THIN LAYER OF BLACK CLAY WITH GREY FINE SAND BLACK CLAYAT 7.57M,6.75,7.57,0.82,-19.486366,147.346138,536324.008,7845319.199,55
102180,1,BROWN CLAY,0,2,2,-19.562848,147.328497,534456.514,7836859.676,55
102180,2,FINE SILTY SAND AND LAYERS OF CLAY,2,3.5,1.5,-19.562848,147.328497,534456.514,7836859.676,55
102180,3,MED TO COARSE BROWN SAND,3.5,6,2.5,-19.562848,147.328497,534456.514,7836859.676,55
102180,4,FINE BROWN SILTY SAND,6,10,4,-19.562848,147.328497,534456.514,7836859.676,55
102180,5,MED TO COARSE BROWN SAND,10,15,5,-19.562848,147.328497,534456.514,7836859.676,55
102180,6,FINE TO COARSE BROWN SAND WITH TRACES OF COREY CLAY,15,16,1,-19.562848,147.328497,534456.514,7836859.676,55
102180,8,GREY SAND FINE TO COARSE,16,17,1,-19.562848,147.328497,534456.514,7836859.676,55
102180,9,BLUEY COREY COARSE SANDY CLAY EST SUPPLY 50 L/S CONDUCTIVITY 200  PH 8.0,17,18,1,-19.562848,147.328497,534456.514,7836859.676,55
102257,1,SANDY SOIL & CLAY,0,12,12,-19.6291312,147.0241111,502528,7829558,55
102257,2,WEATHERED GRANITE WITH HARD AREAS,12,25,13,-19.6291312,147.0241111,502528,7829558,55
102257,3,BROKEN GRANITE *,25,26,1,-19.6291312,147.0241111,502528,7829558,55
102257,4,HARD GRANITE,26,37,11,-19.6291312,147.0241111,502528,7829558,55
102341,1,SILTY SAND VERY FINE GRAIN BROWN,0,3,3,-19.584043,147.405204,542496.957,7834497.053,55
102341,2,SAND BROWN F-C GRAIN COARSENS DOWNWA- RDS TO V-C & GRAVEL,3,6,3,-19.584043,147.405204,542496.957,7834497.053,55
102341,4,CLAY GREY SOFT,6,6.5,0.5,-19.584043,147.405204,542496.957,7834497.053,55
102341,5,SAND BROWN M-VC GRAIN & GRAVEL WELL ROUNDED SOME LARGE STONES,6.5,11.4,4.9,-19.584043,147.405204,542496.957,7834497.053,55
102341,7,CLAY BROWN STICKY,11.4,15.2,3.8,-19.584043,147.405204,542496.957,7834497.053,55
102341,8,SAND BROWN F-C GRAIN COARSENS DOWNWA- RDS WELL ROUNDED,15.2,18.4,3.2,-19.584043,147.405204,542496.957,7834497.053,55
102341,10,CLAY GREEN FIRM (MARINE?),18.4,20,1.6,-19.584043,147.405204,542496.957,7834497.053,55
102341,11,CLAY GREY SANDY V-C GRAIN SOFT,20,21,1,-19.584043,147.405204,542496.957,7834497.053,55
102341,12,SAND V-C GRAIN BROWN MINOR GRAVEL SLIGHTLY CLAYEY,21,24,3,-19.584043,147.405204,542496.957,7834497.053,55
102341,14,CLAYEY COARSE GRAIN SAND (CLAY GREEN),24,25.5,1.5,-19.584043,147.405204,542496.957,7834497.053,55
102341,15,SAND BROWN COARSE GRAIN SLIGHTLY CLAYEY WELL ROUNDED TO SUB ANGULAR,25.5,27,1.5,-19.584043,147.405204,542496.957,7834497.053,55
102341,17,SAND WHITISH COARSE GRAIN MINOR GRAV- EL WELL ROUNDED,27,30,3,-19.584043,147.405204,542496.957,7834497.053,55
102341,19,VERY CLAYEY COARSE GRAIN BROWN SAND & MINOR GRAVEL CLAY IS GREENISH,30,33.2,3.2,-19.584043,147.405204,542496.957,7834497.053,55
102492,1,CONCRETE WELL,0,4.08,4.08,-19.729315,147.236049,524733.946,7818455.041,55
102492,2,FREE COARSE BROWN SAND,4.08,6.86,2.78,-19.729315,147.236049,524733.946,7818455.041,55
102499,1,TOP SOIL,0,0.1,0.1,-19.9350386,147.4058625,542473,7795656,55
102499,2,DARK BROWN SANDY CLAY,0.1,4.5,4.4,-19.9350386,147.4058625,542473,7795656,55
102499,3,WEATHERED BROWN GRANITE,4.5,8,3.5,-19.9350386,147.4058625,542473,7795656,55
102499,4,BLUE GRANITE,8,24,16,-19.9350386,147.4058625,542473,7795656,55
102499,5,BLUE GREY GRANITE SOFT AND FRACTURED*,24,26,2,-19.9350386,147.4058625,542473,7795656,55
102499,6,BLUE GRANITE,26,34,8,-19.9350386,147.4058625,542473,7795656,55
102499,7,FRACTURED GRANITE*,34,35,1,-19.9350386,147.4058625,542473,7795656,55
102499,8,BROWN TO GREY GRANITE HARD,35,42,7,-19.9350386,147.4058625,542473,7795656,55
102499,9,BROWN GREY GRANITE SOFT BANDS,42,50,8,-19.9350386,147.4058625,542473,7795656,55
102499,10,BLUE GRANITE WITH QUARTZ FLEC HOLE ABANDONED,50,52,2,-19.9350386,147.4058625,542473,7795656,55
102502,1,TOP SOIL,0,0.1,0.1,-19.9360428,147.4053586,542420,7795545,55
102502,2,DARK BROWN CLAY,0.1,3,2.9,-19.9360428,147.4053586,542420,7795545,55
102502,3,BROWN SANDY CLAY AND SMALL STONE,3,5,2,-19.9360428,147.4053586,542420,7795545,55
102502,4,WEATHERED GRANITE BROWN,5,7,2,-19.9360428,147.4053586,542420,7795545,55
102502,5,WEATHERED BLUE GRANITE,7,10,3,-19.9360428,147.4053586,542420,7795545,55
102502,6,BLUE GRANITE,10,12,2,-19.9360428,147.4053586,542420,7795545,55
102502,7,FRACTURED GRANITE BROWN*,12,12.5,0.5,-19.9360428,147.4053586,542420,7795545,55
102502,8,FRACTURED BLUE GRANITE AND QUARTZ,12.5,20,7.5,-19.9360428,147.4053586,542420,7795545,55
102502,9,LIMESTONE BAND*,20,20.5,0.5,-19.9360428,147.4053586,542420,7795545,55
102502,10,RED BROWN GRANITE SOFT,20.5,25,4.5,-19.9360428,147.4053586,542420,7795545,55
102502,11,BLUE GRANITE HARD,25,25.5,0.5,-19.9360428,147.4053586,542420,7795545,55
102502,12,FRACTURED BLUE BROWN GRANITE AND RUBBLE*,25.5,26.5,1,-19.9360428,147.4053586,542420,7795545,55
102502,14,BLUE GREY GRANITE HARD ON BOTTOM,26.5,31,4.5,-19.9360428,147.4053586,542420,7795545,55
102503,1,TOP SOIL,0,0.1,0.1,-19.9258062,147.380021,539771,7796684,55
102503,2,BROWN SANDY CLAY,0.1,3,2.9,-19.9258062,147.380021,539771,7796684,55
102503,3,LIGHT BROWN DECO,3,7,4,-19.9258062,147.380021,539771,7796684,55
102503,4,WEATHERED BLUE GRANITE,7,9,2,-19.9258062,147.380021,539771,7796684,55
102503,5,CEMENTED CLAYS SAND AND SMALL STONE,9,12,3,-19.9258062,147.380021,539771,7796684,55
102503,6,BLUE GRANITE,12,14,2,-19.9258062,147.380021,539771,7796684,55
102503,7,FRACTURED GRANITE WATER MARKED*,14,14.5,0.5,-19.9258062,147.380021,539771,7796684,55
102503,8,FRACTURED BLUE GRANITE,14.5,15.5,1,-19.9258062,147.380021,539771,7796684,55
102503,9,BROWN GRANITE,15.5,16.5,1,-19.9258062,147.380021,539771,7796684,55
102503,10,BLUE GREY GRANITE HOLE ABANDONED,16.5,19,2.5,-19.9258062,147.380021,539771,7796684,55
102505,1,TOP SOIL,0,0.1,0.1,-19.90733,147.374025,539148.03,7798729.993,55
102505,2,BROWN SANDY CLAY,0.1,2,1.9,-19.90733,147.374025,539148.03,7798729.993,55
102505,3,WEATHERED GRANITE,2,4,2,-19.90733,147.374025,539148.03,7798729.993,55
102505,4,BLUE GREY GRANITE,4,7,3,-19.90733,147.374025,539148.03,7798729.993,55
102505,5,FRACTURED GRANITE,7,9,2,-19.90733,147.374025,539148.03,7798729.993,55
102505,6,BLUE GREY GRANITE,9,11,2,-19.90733,147.374025,539148.03,7798729.993,55
102505,7,FAULT WATER WASHED RUBBEL & GRANITE*,11,11.5,0.5,-19.90733,147.374025,539148.03,7798729.993,55
102505,8,SOFT FRACTURED BLUE GREY GRANITE,11.5,12,0.5,-19.90733,147.374025,539148.03,7798729.993,55
102505,9,BLUE GREY GRANITE,12,13,1,-19.90733,147.374025,539148.03,7798729.993,55
